date,ride_id,train_number,station_order,station_name,to_station,mileage,arrival_delay,departure_delay,major_holiday
2020-01-11,G2688_20200111_8,G2688,8.0,Shangqiu Railway Station,Lankaonan Railway Station,85.0,0.0,-1.0,False
2020-01-11,G2688_20200111_11,G2688,11.0,Zhengzhoudong Railway Station,Xuchangdong Railway Station,90.0,-1.0,-1.0,False
2020-01-11,G2688_20200111_12,G2688,12.0,Xuchangdong Railway Station,Tahexi Railway Station,64.0,0.0,-1.0,False
2020-01-11,G2688_20200111_16,G2688,16.0,Chibibei Railway Station,Yueyangdong Railway Station,92.0,0.0,-2.0,False
2020-01-11,G3166_20200111_1,G3166,1.0,Lanzhouxi Railway Station,Dingxibei Railway Station,94.0,0.0,0.0,False
2020-01-11,G3166_20200111_2,G3166,2.0,Dingxibei Railway Station,Tianshuinan Railway Station,175.0,0.0,-1.0,False
2020-01-11,G3166_20200111_3,G3166,3.0,Tianshuinan Railway Station,Baojinan Railway Station,132.0,0.0,-1.0,False
2020-01-11,G3166_20200111_4,G3166,4.0,Baojinan Railway Station,Yanglingnan Railway Station,78.0,-5.0,-1.0,False
2020-01-11,G3166_20200111_5,G3166,5.0,Yanglingnan Railway Station,Xianbei Railway Station,89.0,1.0,0.0,False
2020-01-11,G3166_20200111_6,G3166,6.0,Xianbei Railway Station,Huashanbei Railway Station,121.0,1.0,-1.0,False
2020-01-11,G3166_20200111_7,G3166,7.0,Huashanbei Railway Station,Lingbaoxi Railway Station,88.0,-2.0,-1.0,False
2020-01-11,G3166_20200111_8,G3166,8.0,Lingbaoxi Railway Station,Luoyanglongmen Railway Station,171.0,1.0,0.0,False
2020-01-11,G3166_20200111_9,G3166,9.0,Luoyanglongmen Railway Station,Gongyinan Railway Station,50.0,0.0,-1.0,False
2020-01-11,G3166_20200111_10,G3166,10.0,Gongyinan Railway Station,Zhengzhoudong Railway Station,93.0,0.0,-1.0,False
2020-01-11,G3166_20200111_11,G3166,11.0,Zhengzhoudong Railway Station,Kaifengbei Railway Station,52.0,-3.0,-1.0,False
2020-01-11,G3166_20200111_12,G3166,12.0,Kaifengbei Railway Station,Minquanbei Railway Station,88.0,-2.0,-1.0,False
2020-01-11,G3166_20200111_13,G3166,13.0,Minquanbei Railway Station,Shangqiu Railway Station,50.0,0.0,0.0,False
2020-01-11,G3166_20200111_14,G3166,14.0,Shangqiu Railway Station,Bozhounan Railway Station,76.0,408.0,408.0,False
2020-01-11,G3166_20200111_15,G3166,15.0,Bozhounan Railway Station,Taihedong Railway Station,73.0,382.0,382.0,False
2020-01-11,G3166_20200111_16,G3166,16.0,Taihedong Railway Station,Fuyangxi Railway Station,31.0,360.0,360.0,False
2020-01-11,G3166_20200111_17,G3166,17.0,Fuyangxi Railway Station,Shouxian Railway Station,113.0,346.0,346.0,False
2020-01-11,G3166_20200111_18,G3166,18.0,Shouxian Railway Station,Huainannan Railway Station,23.0,314.0,314.0,False
2020-01-11,G3180_20200111_1,G3180,1.0,Shanghaihongqiao Railway Station,Suzhoubei Railway Station,81.0,0.0,0.0,False
2020-01-11,G3180_20200111_2,G3180,2.0,Suzhoubei Railway Station,Changzhoubei Railway Station,84.0,0.0,0.0,False
2020-01-11,G3180_20200111_3,G3180,3.0,Changzhoubei Railway Station,Nanjingnan Railway Station,130.0,1.0,0.0,False
2020-01-11,G3180_20200111_5,G3180,5.0,Quanjiao Railway Station,Hefei Railway Station,98.0,-1.0,-1.0,False
2020-01-11,G3180_20200111_6,G3180,6.0,Hefei Railway Station,Hefeibeicheng Railway Station,22.0,-4.0,0.0,False
2020-01-11,G3180_20200111_7,G3180,7.0,Hefeibeicheng Railway Station,Huainannan Railway Station,59.0,-1.0,-1.0,False
2020-01-11,G3180_20200111_8,G3180,8.0,Huainannan Railway Station,Shouxian Railway Station,23.0,758.0,758.0,False
2020-01-11,G3180_20200111_9,G3180,9.0,Shouxian Railway Station,Fuyangxi Railway Station,113.0,747.0,747.0,False
2020-01-11,G3180_20200111_10,G3180,10.0,Fuyangxi Railway Station,Taihedong Railway Station,31.0,716.0,716.0,False
2020-01-11,G3180_20200111_11,G3180,11.0,Taihedong Railway Station,Bozhounan Railway Station,73.0,703.0,703.0,False
2020-01-11,G3180_20200111_12,G3180,12.0,Bozhounan Railway Station,Shangqiu Railway Station,134.0,681.0,681.0,False
2020-01-11,G3180_20200111_13,G3180,13.0,Shangqiu Railway Station,Zhengzhoudong Railway Station,190.0,655.0,655.0,False
2020-01-11,G3180_20200111_14,G3180,14.0,Zhengzhoudong Railway Station,Luoyanglongmen Railway Station,100.0,-5.0,-1.0,False
2020-01-11,G3180_20200111_15,G3180,15.0,Luoyanglongmen Railway Station,Minchinan Railway Station,65.0,-2.0,-1.0,False
2020-01-11,G3180_20200111_16,G3180,16.0,Minchinan Railway Station,Huashanbei Railway Station,194.0,0.0,-1.0,False
2020-01-11,G3180_20200111_21,G3180,21.0,Qishan Railway Station,Baojinan Railway Station,37.0,1.0,0.0,False
2020-01-11,G3180_20200111_23,G3180,23.0,Tianshuinan Railway Station,Qinan Railway Station,40.0,0.0,-1.0,False
2020-01-11,G3180_20200111_24,G3180,24.0,Qinan Railway Station,Dingxibei Railway Station,75.0,0.0,0.0,False
2020-01-11,G3184_20200111_2,G3184,2.0,Zhangzhou Railway Station,Longyan Railway Station,114.0,-1.0,-1.0,False
2020-01-11,G3184_20200111_4,G3184,4.0,Yongannan Railway Station,Sanmingbei Railway Station,68.0,0.0,-1.0,False
2020-01-11,G3184_20200111_5,G3184,5.0,Sanmingbei Railway Station,Nanpingshi Railway Station,207.0,810.0,810.0,False
2020-01-11,G3184_20200111_6,G3184,6.0,Nanpingshi Railway Station,Shangrao Railway Station,115.0,764.0,764.0,False
2020-01-11,G3184_20200111_7,G3184,7.0,Shangrao Railway Station,Wuyuan Railway Station,86.0,6.0,5.0,False
2020-01-11,G3184_20200111_8,G3184,8.0,Wuyuan Railway Station,Huangshanbei Railway Station,76.0,5.0,4.0,False
2020-01-11,G3184_20200111_9,G3184,9.0,Huangshanbei Railway Station,Xixianbei Railway Station,36.0,3.0,-1.0,False
2020-01-11,G3184_20200111_10,G3184,10.0,Xixianbei Railway Station,Jingde Railway Station,51.0,0.0,0.0,False
2020-01-11,G3184_20200111_11,G3184,11.0,Jingde Railway Station,Tonglingbei Railway Station,98.0,1.0,0.0,False
2020-01-11,G3184_20200111_12,G3184,12.0,Tonglingbei Railway Station,Chaohudong Railway Station,69.0,-5.0,-1.0,False
2020-01-11,G3184_20200111_13,G3184,13.0,Chaohudong Railway Station,Hefeinan Railway Station,70.0,-1.0,-1.0,False
2020-01-11,G3184_20200111_14,G3184,14.0,Hefeinan Railway Station,Huainannan Railway Station,104.0,-2.0,-1.0,False
2020-01-11,G3184_20200111_15,G3184,15.0,Huainannan Railway Station,Shouxian Railway Station,23.0,519.0,519.0,False
2020-01-11,G3184_20200111_16,G3184,16.0,Shouxian Railway Station,Fuyangxi Railway Station,113.0,508.0,508.0,False
2020-01-11,G3184_20200111_17,G3184,17.0,Fuyangxi Railway Station,Taihedong Railway Station,31.0,477.0,477.0,False
2020-01-11,G3184_20200111_18,G3184,18.0,Taihedong Railway Station,Bozhounan Railway Station,73.0,464.0,464.0,False
2020-01-11,G3184_20200111_19,G3184,19.0,Bozhounan Railway Station,Shangqiu Railway Station,134.0,442.0,442.0,False
2020-01-11,G3184_20200111_20,G3184,20.0,Shangqiu Railway Station,Lankaonan Railway Station,85.0,416.0,416.0,False
2020-01-11,G3184_20200111_21,G3184,21.0,Lankaonan Railway Station,Zhengzhoudong Railway Station,105.0,-2.0,-1.0,False
2020-01-11,G3184_20200111_22,G3184,22.0,Zhengzhoudong Railway Station,Luoyanglongmen Railway Station,100.0,-4.0,-1.0,False
2020-01-11,G3184_20200111_23,G3184,23.0,Luoyanglongmen Railway Station,Minchinan Railway Station,65.0,-2.0,-1.0,False
2020-01-11,G3184_20200111_24,G3184,24.0,Minchinan Railway Station,Huashanbei Railway Station,194.0,0.0,0.0,False
2020-01-11,G3184_20200111_28,G3184,28.0,Qishan Railway Station,Baojinan Railway Station,37.0,-1.0,-1.0,False
2020-01-11,G3184_20200111_30,G3184,30.0,Tianshuinan Railway Station,Qinan Railway Station,40.0,-4.0,-1.0,False
2020-01-11,G356_20200111_1,G356,1.0,Shamenbei Railway Station,Quanzhou Railway Station,71.0,0.0,-1.0,False
2020-01-11,G356_20200111_2,G356,2.0,Quanzhou Railway Station,Huian Railway Station,18.0,3.0,3.0,False
2020-01-11,G356_20200111_3,G356,3.0,Huian Railway Station,Xianyou Railway Station,27.0,5.0,5.0,False
2020-01-11,G356_20200111_4,G356,4.0,Xianyou Railway Station,Futian Railway Station,24.0,6.0,5.0,False
2020-01-11,G356_20200111_5,G356,5.0,Futian Railway Station,Fuqing Railway Station,50.0,7.0,6.0,False
2020-01-11,G356_20200111_6,G356,6.0,Fuqing Railway Station,Fuzhou Railway Station,126.0,7.0,7.0,False
2020-01-11,G356_20200111_7,G356,7.0,Fuzhou Railway Station,Yanping Railway Station,121.0,5.0,3.0,False
2020-01-11,G356_20200111_8,G356,8.0,Yanping Railway Station,Nanpingshi Railway Station,134.0,392.0,392.0,False
2020-01-11,G356_20200111_9,G356,9.0,Nanpingshi Railway Station,Shangrao Railway Station,115.0,363.0,363.0,False
2020-01-11,G356_20200111_10,G356,10.0,Shangrao Railway Station,Dexing Railway Station,1.0,5.0,4.0,False
2020-01-11,G356_20200111_11,G356,11.0,Dexing Railway Station,Huangshanbei Railway Station,107.0,5.0,4.0,False
2020-01-11,G356_20200111_12,G356,12.0,Huangshanbei Railway Station,Xixianbei Railway Station,36.0,2.0,3.0,False
2020-01-11,G356_20200111_13,G356,13.0,Xixianbei Railway Station,Jingde Railway Station,51.0,4.0,3.0,False
2020-01-11,G356_20200111_14,G356,14.0,Jingde Railway Station,Tonglingbei Railway Station,98.0,4.0,3.0,False
2020-01-11,G356_20200111_15,G356,15.0,Tonglingbei Railway Station,Chaohudong Railway Station,69.0,3.0,2.0,False
2020-01-11,G356_20200111_16,G356,16.0,Chaohudong Railway Station,Hefeinan Railway Station,70.0,2.0,2.0,False
2020-01-11,G356_20200111_17,G356,17.0,Hefeinan Railway Station,Shuijiahu Railway Station,89.0,2.0,0.0,False
2020-01-11,G356_20200111_18,G356,18.0,Shuijiahu Railway Station,Huainandong Railway Station,20.0,1.0,0.0,False
2020-01-11,G356_20200111_19,G356,19.0,Huainandong Railway Station,Bangbunan Railway Station,43.0,1.0,-1.0,False
2020-01-11,G356_20200111_20,G356,20.0,Bangbunan Railway Station,Xuzhoudong Railway Station,210.0,-2.0,-1.0,False
2020-01-11,G356_20200111_21,G356,21.0,Xuzhoudong Railway Station,Zaozhuang Railway Station,65.0,65.0,65.0,False
2020-01-11,G356_20200111_22,G356,22.0,Zaozhuang Railway Station,Tengzhoudong Railway Station,36.0,2.0,2.0,False
2020-01-11,G356_20200111_23,G356,23.0,Tengzhoudong Railway Station,Taian Railway Station,126.0,2.0,-3.0,False
2020-01-11,G356_20200111_24,G356,24.0,Taian Railway Station,Dezhoudong Railway Station,222.0,-1.0,-2.0,False
2020-01-11,G356_20200111_25,G356,25.0,Dezhoudong Railway Station,Tianjinnan Railway Station,192.0,1.0,-1.0,False
2020-01-11,G356_20200111_26,G356,26.0,Tianjinnan Railway Station,Beijingnan Railway Station,122.0,0.0,-1.0,False
2020-01-11,G402_20200111_1,G402,1.0,Kunmingnan Railway Station,Qujingbei Railway Station,128.0,0.0,-2.0,False
2020-01-11,G402_20200111_2,G402,2.0,Qujingbei Railway Station,Panzhou Railway Station,84.0,-3.0,-1.0,False
2020-01-11,G402_20200111_3,G402,3.0,Panzhou Railway Station,Anshunxi Railway Station,150.0,6.0,5.0,False
2020-01-11,G402_20200111_4,G402,4.0,Anshunxi Railway Station,Guiyangbei Railway Station,101.0,5.0,4.0,False
2020-01-11,G402_20200111_5,G402,5.0,Guiyangbei Railway Station,Kailinan Railway Station,127.0,2.0,0.0,False
2020-01-11,G402_20200111_6,G402,6.0,Kailinan Railway Station,Tongrennan Railway Station,140.0,-3.0,-1.0,False
2020-01-11,G402_20200111_7,G402,7.0,Tongrennan Railway Station,Zhijiang Railway Station,73.0,1.0,0.0,False
2020-01-11,G402_20200111_8,G402,8.0,Zhijiang Railway Station,Huaihuanan Railway Station,34.0,-1.0,-2.0,False
2020-01-11,G402_20200111_10,G402,10.0,Loudinan Railway Station,Shaoshannan Railway Station,59.0,-4.0,-1.0,False
2020-01-11,G402_20200111_11,G402,11.0,Shaoshannan Railway Station,Xiangtanbei Railway Station,40.0,-1.0,-2.0,False
2020-01-11,G402_20200111_12,G402,12.0,Xiangtanbei Railway Station,Changshanan Railway Station,26.0,-2.0,-3.0,False
2020-01-11,G402_20200111_13,G402,13.0,Changshanan Railway Station,Chibibei Railway Station,234.0,-3.0,-1.0,False
2020-01-11,G402_20200111_14,G402,14.0,Chibibei Railway Station,Wuhan Railway Station,128.0,-2.0,-2.0,False
2020-01-11,G402_20200111_15,G402,15.0,Wuhan Railway Station,Xinyangdong Railway Station,239.0,-4.0,-2.0,False
2020-01-11,G402_20200111_16,G402,16.0,Xinyangdong Railway Station,Zhumadianxi Railway Station,78.0,1.0,0.0,False
2020-01-11,G402_20200111_17,G402,17.0,Zhumadianxi Railway Station,Tahexi Railway Station,104.0,0.0,0.0,False
2020-01-11,G402_20200111_18,G402,18.0,Tahexi Railway Station,Zhengzhoudong Railway Station,115.0,-1.0,-1.0,False
2020-01-11,G402_20200111_19,G402,19.0,Zhengzhoudong Railway Station,Xinxiangdong Railway Station,67.0,-5.0,-2.0,False
2020-01-11,G402_20200111_21,G402,21.0,Anyangdong Railway Station,Handandong Railway Station,60.0,-1.0,-2.0,False
2020-01-11,G402_20200111_23,G402,23.0,Gaoyixi Railway Station,Shijiazhuang Railway Station,51.0,-1.0,-2.0,False
2020-01-11,G402_20200111_24,G402,24.0,Shijiazhuang Railway Station,Baodingdong Railway Station,142.0,-1.0,-2.0,False
2020-01-11,G4114_20200111_3,G4114,3.0,Guilinbei Railway Station,Sanjiangnan Railway Station,93.0,-2.0,-1.0,False
2020-01-11,G4114_20200111_4,G4114,4.0,Sanjiangnan Railway Station,Duyundong Railway Station,210.0,-5.0,-1.0,False
2020-01-11,G4114_20200111_5,G4114,5.0,Duyundong Railway Station,Guiyangdong Railway Station,116.0,-8.0,-1.0,False
2020-01-11,G4114_20200111_8,G4114,8.0,Zhongqingxi Railway Station,Dazunan Railway Station,79.0,-2.0,0.0,False
2020-01-11,G4114_20200111_10,G4114,10.0,Zizhongbei Railway Station,Chengdudong Railway Station,124.0,4.0,4.0,False
2020-01-11,G4114_20200111_11,G4114,11.0,Chengdudong Railway Station,Xindudong Railway Station,21.0,2.0,-1.0,False
2020-01-11,G4114_20200111_13,G4114,13.0,Qingbaijiangdong Railway Station,Deyang Railway Station,34.0,0.0,0.0,False
2020-01-11,G4114_20200111_14,G4114,14.0,Deyang Railway Station,Mianyang Railway Station,47.0,2.0,0.0,False
2020-01-11,G4114_20200111_15,G4114,15.0,Mianyang Railway Station,Jiangyou Railway Station,39.0,0.0,0.0,False
2020-01-11,G4114_20200111_16,G4114,16.0,Jiangyou Railway Station,Guangyuan Railway Station,126.0,-1.0,0.0,False
2020-01-11,G4114_20200111_17,G4114,17.0,Guangyuan Railway Station,Hanzhong Railway Station,138.0,-2.0,0.0,False
2020-01-11,G4114_20200111_18,G4114,18.0,Hanzhong Railway Station,Foping Railway Station,120.0,-1.0,2.0,False
2020-01-11,G4114_20200111_19,G4114,19.0,Foping Railway Station,Huyi Railway Station,95.0,2.0,1.0,False
2020-01-11,G4114_20200111_20,G4114,20.0,Huyi Railway Station,Xianbei Railway Station,45.0,0.0,-1.0,False
2020-01-11,G4114_20200111_21,G4114,21.0,Xianbei Railway Station,Weinanbei Railway Station,55.0,-4.0,-1.0,False
2020-01-11,G466_20200111_1,G466,1.0,Kunmingnan Railway Station,Qujingbei Railway Station,128.0,0.0,3.0,False
2020-01-11,G466_20200111_2,G466,2.0,Qujingbei Railway Station,Panzhou Railway Station,84.0,-1.0,0.0,False
2020-01-11,G466_20200111_3,G466,3.0,Panzhou Railway Station,Anshunxi Railway Station,150.0,5.0,4.0,False
2020-01-11,G466_20200111_4,G466,4.0,Anshunxi Railway Station,Guiyangbei Railway Station,101.0,4.0,4.0,False
2020-01-11,G466_20200111_5,G466,5.0,Guiyangbei Railway Station,Kailinan Railway Station,127.0,1.0,0.0,False
2020-01-11,G466_20200111_6,G466,6.0,Kailinan Railway Station,Tongrennan Railway Station,140.0,-1.0,0.0,False
2020-01-11,G466_20200111_7,G466,7.0,Tongrennan Railway Station,Huaihuanan Railway Station,107.0,1.0,0.0,False
2020-01-11,G466_20200111_8,G466,8.0,Huaihuanan Railway Station,Shaoyangbei Railway Station,155.0,-1.0,0.0,False
2020-01-11,G466_20200111_9,G466,9.0,Shaoyangbei Railway Station,Loudinan Railway Station,52.0,-3.0,-1.0,False
2020-01-11,G466_20200111_10,G466,10.0,Loudinan Railway Station,Xiangtanbei Railway Station,99.0,-1.0,-1.0,False
2020-01-11,G466_20200111_11,G466,11.0,Xiangtanbei Railway Station,Changshanan Railway Station,26.0,0.0,0.0,False
2020-01-11,G466_20200111_12,G466,12.0,Changshanan Railway Station,Yueyangdong Railway Station,147.0,-1.0,-1.0,False
2020-01-11,G466_20200111_13,G466,13.0,Yueyangdong Railway Station,Xianningbei Railway Station,130.0,-1.0,0.0,False
2020-01-11,G466_20200111_14,G466,14.0,Xianningbei Railway Station,Wuhan Railway Station,85.0,1.0,-1.0,False
2020-01-11,G466_20200111_15,G466,15.0,Wuhan Railway Station,Xinyangdong Railway Station,239.0,-2.0,-1.0,False
2020-01-11,G466_20200111_16,G466,16.0,Xinyangdong Railway Station,Xuchangdong Railway Station,246.0,-4.0,-1.0,False
2020-01-11,G466_20200111_17,G466,17.0,Xuchangdong Railway Station,Zhengzhoudong Railway Station,51.0,-2.0,-2.0,False
2020-01-11,G466_20200111_20,G466,20.0,Shangqiu Railway Station,Dangshannan Railway Station,62.0,-2.0,-1.0,False
2020-01-11,G466_20200111_21,G466,21.0,Dangshannan Railway Station,Xiaoxianbei Railway Station,67.0,-1.0,-1.0,False
2020-01-11,G466_20200111_22,G466,22.0,Xiaoxianbei Railway Station,Xuzhoudong Railway Station,41.0,-1.0,-1.0,False
2020-01-11,G466_20200111_23,G466,23.0,Xuzhoudong Railway Station,Zaozhuang Railway Station,65.0,-653.0,-653.0,False
2020-01-11,G466_20200111_24,G466,24.0,Zaozhuang Railway Station,Qufudong Railway Station,92.0,1.0,-2.0,False
2020-01-11,G466_20200111_25,G466,25.0,Qufudong Railway Station,Taian Railway Station,70.0,-732.0,-732.0,False
2020-01-11,G466_20200111_26,G466,26.0,Taian Railway Station,Jinanxi Railway Station,59.0,-1.0,1.0,False
2020-01-11,G466_20200111_27,G466,27.0,Jinanxi Railway Station,Jinandong Railway Station,49.0,0.0,-1.0,False
2020-01-11,G468_20200111_1,G468,1.0,Jinandong Railway Station,Jinanxi Railway Station,44.0,0.0,-2.0,False
2020-01-11,G468_20200111_10,G468,10.0,Minquanbei Railway Station,Zhengzhoudong Railway Station,140.0,-2.0,-2.0,False
2020-01-11,G468_20200111_11,G468,11.0,Zhengzhoudong Railway Station,Xuchangdong Railway Station,90.0,-2.0,-1.0,False
2020-01-11,G468_20200111_12,G468,12.0,Xuchangdong Railway Station,Tahexi Railway Station,64.0,-1.0,-1.0,False
2020-01-11,G468_20200111_13,G468,13.0,Tahexi Railway Station,Zhumadianxi Railway Station,64.0,-2.0,-1.0,False
2020-01-11,G468_20200111_14,G468,14.0,Zhumadianxi Railway Station,Xinyangdong Railway Station,118.0,-2.0,-1.0,False
2020-01-11,G7576_20200111_1,G7576,1.0,Pingyang Railway Station,Ruian Railway Station,17.0,0.0,-438.0,False
2020-01-11,G7576_20200111_2,G7576,2.0,Ruian Railway Station,Wenzhounan Railway Station,23.0,0.0,-1.0,False
2020-01-11,G7576_20200111_3,G7576,3.0,Wenzhounan Railway Station,Yongjia Railway Station,18.0,-1.0,-1.0,False
2020-01-11,G7576_20200111_4,G7576,4.0,Yongjia Railway Station,Yandangshan Railway Station,58.0,1.0,0.0,False
2020-01-11,G7576_20200111_5,G7576,5.0,Yandangshan Railway Station,Wenling Railway Station,23.0,0.0,-1.0,False
2020-01-11,G7576_20200111_6,G7576,6.0,Wenling Railway Station,Taizhou Railway Station,24.0,-1.0,-1.0,False
2020-01-11,G7576_20200111_7,G7576,7.0,Taizhou Railway Station,Ningbo Railway Station,152.0,0.0,0.0,False
2020-01-11,G7576_20200111_8,G7576,8.0,Ningbo Railway Station,Zhuangqiao Railway Station,8.0,-3.0,-1.0,False
2020-01-11,G7576_20200111_10,G7576,10.0,Shaoxingdong Railway Station,Shaoxingbei Railway Station,31.0,-1.0,-1.0,False
2020-01-11,G7576_20200111_11,G7576,11.0,Shaoxingbei Railway Station,Hangzhoudong Railway Station,43.0,0.0,0.0,False
2020-01-11,G7576_20200111_12,G7576,12.0,Hangzhoudong Railway Station,Hainingxi Railway Station,123.0,0.0,0.0,False
2020-01-11,G7576_20200111_13,G7576,13.0,Hainingxi Railway Station,Jiaxingnan Railway Station,49.0,-1.0,-1.0,False
2020-01-11,G7576_20200111_14,G7576,14.0,Jiaxingnan Railway Station,Songjiangnan Railway Station,53.0,0.0,-1.0,False
2020-01-11,G7576_20200111_15,G7576,15.0,Songjiangnan Railway Station,Shanghaihongqiao Railway Station,31.0,0.0,0.0,False
2020-01-11,G7576_20200111_16,G7576,16.0,Shanghaihongqiao Railway Station,Suzhou Railway Station,84.0,-1.0,0.0,False
2020-01-11,G7576_20200111_17,G7576,17.0,Suzhou Railway Station,Wuxi Railway Station,42.0,2.0,1.0,False
2020-01-11,G7576_20200111_18,G7576,18.0,Wuxi Railway Station,Changzhou Railway Station,39.0,1.0,1.0,False
2020-01-11,G7576_20200111_19,G7576,19.0,Changzhou Railway Station,Danyang Railway Station,45.0,2.0,1.0,False
2020-01-11,G7576_20200111_20,G7576,20.0,Danyang Railway Station,Zhenjiang Railway Station,27.0,0.0,-1.0,False
2020-01-11,G7576_20200111_21,G7576,21.0,Zhenjiang Railway Station,Nanjingnan Railway Station,74.0,-1.0,0.0,False
2020-01-11,G7592_20200111_1,G7592,1.0,Wenzhounan Railway Station,Qingtian Railway Station,40.0,0.0,-1.0,False
2020-01-11,G7592_20200111_2,G7592,2.0,Qingtian Railway Station,Lishui Railway Station,147.0,-1.0,-1.0,False
2020-01-11,G7592_20200111_3,G7592,3.0,Lishui Railway Station,Wuyibei Railway Station,74.0,1.0,1.0,False
2020-01-11,G7592_20200111_4,G7592,4.0,Wuyibei Railway Station,Jinhuanan Railway Station,19.0,1.0,0.0,False
2020-01-11,G7592_20200111_5,G7592,5.0,Jinhuanan Railway Station,Yiwu Railway Station,45.0,1.0,1.0,False
2020-01-11,G7592_20200111_6,G7592,6.0,Yiwu Railway Station,Hangzhoudong Railway Station,12.0,1.0,0.0,False
2020-01-11,G7592_20200111_7,G7592,7.0,Hangzhoudong Railway Station,Yuhang Railway Station,42.0,0.0,0.0,False
2020-01-11,G7592_20200111_8,G7592,8.0,Yuhang Railway Station,Jiaxingnan Railway Station,60.0,0.0,-1.0,False
2020-01-11,G7592_20200111_9,G7592,9.0,Jiaxingnan Railway Station,Jiashannan Railway Station,80.0,2.0,1.0,False
2020-01-11,G7592_20200111_10,G7592,10.0,Jiashannan Railway Station,Jinshanbei Railway Station,19.0,2.0,1.0,False
2020-01-11,G7592_20200111_11,G7592,11.0,Jinshanbei Railway Station,Shanghaihongqiao Railway Station,48.0,0.0,0.0,False
2020-01-11,G7592_20200111_12,G7592,12.0,Shanghaihongqiao Railway Station,Kunshannan Railway Station,50.0,0.0,0.0,False
2020-01-11,G7592_20200111_13,G7592,13.0,Kunshannan Railway Station,Suzhou Railway Station,34.0,-1.0,0.0,False
2020-01-11,G7592_20200111_14,G7592,14.0,Suzhou Railway Station,Wuxixinqu Railway Station,29.0,2.0,2.0,False
2020-01-11,G7592_20200111_15,G7592,15.0,Wuxixinqu Railway Station,Wuxi Railway Station,13.0,2.0,1.0,False
2020-01-11,G7592_20200111_16,G7592,16.0,Wuxi Railway Station,Changzhou Railway Station,39.0,1.0,0.0,False
2020-01-11,G7592_20200111_17,G7592,17.0,Changzhou Railway Station,Danyang Railway Station,45.0,1.0,0.0,False
2020-01-11,G7592_20200111_18,G7592,18.0,Danyang Railway Station,Zhenjiang Railway Station,27.0,0.0,0.0,False
2020-01-11,G7592_20200111_19,G7592,19.0,Zhenjiang Railway Station,Nanjingnan Railway Station,74.0,0.0,0.0,False
2020-01-11,G7592_20200111_20,G7592,20.0,Nanjingnan Railway Station,Jiangningxi Railway Station,10.0,1.0,2.0,False
2020-01-11,G7592_20200111_21,G7592,21.0,Jiangningxi Railway Station,Maanshandong Railway Station,32.0,2.0,1.0,False
2020-01-11,G7592_20200111_22,G7592,22.0,Maanshandong Railway Station,Wuhu Railway Station,43.0,2.0,1.0,False
2020-01-11,G7592_20200111_23,G7592,23.0,Wuhu Railway Station,Fanchangxi Railway Station,41.0,1.0,1.0,False
2020-01-11,G7592_20200111_24,G7592,24.0,Fanchangxi Railway Station,Tongling Railway Station,35.0,-1.0,-1.0,False
2020-01-11,G868_20200111_1,G868,1.0,Wenzhounan Railway Station,Qingtian Railway Station,40.0,0.0,-1.0,False
2020-01-11,G868_20200111_2,G868,2.0,Qingtian Railway Station,Lishui Railway Station,147.0,-1.0,-1.0,False
2020-01-11,G868_20200111_3,G868,3.0,Lishui Railway Station,Yongkangnan Railway Station,50.0,1.0,2.0,False
2020-01-11,G868_20200111_4,G868,4.0,Yongkangnan Railway Station,Jinhuanan Railway Station,43.0,1.0,1.0,False
2020-01-11,G868_20200111_5,G868,5.0,Jinhuanan Railway Station,Jinhua Railway Station,103.0,1.0,2.0,False
2020-01-11,G868_20200111_10,G868,10.0,Shangrao Railway Station,Wuyuan Railway Station,86.0,-2.0,-2.0,False
2020-01-11,G868_20200111_12,G868,12.0,Jingdezhenbei Railway Station,Poyang Railway Station,35.0,2.0,0.0,False
2020-01-11,G868_20200111_13,G868,13.0,Poyang Railway Station,Duchang Railway Station,52.0,1.0,1.0,False
2020-01-11,G868_20200111_14,G868,14.0,Duchang Railway Station,Jiujiang Railway Station,64.0,2.0,1.0,False
2020-01-11,G868_20200111_17,G868,17.0,Dayebei Railway Station,Huangshibei Railway Station,10.0,4.0,3.0,False
2020-01-11,G868_20200111_18,G868,18.0,Huangshibei Railway Station,Wuhan Railway Station,85.0,4.0,3.0,False
2020-01-11,G868_20200111_19,G868,19.0,Wuhan Railway Station,Xiaoganbei Railway Station,126.0,1.0,-2.0,False
2020-01-11,G868_20200111_20,G868,20.0,Xiaoganbei Railway Station,Xinyangdong Railway Station,73.0,-1.0,-2.0,False
2020-01-11,G868_20200111_21,G868,21.0,Xinyangdong Railway Station,Zhumadianxi Railway Station,78.0,-2.0,-1.0,False
2020-01-11,G868_20200111_22,G868,22.0,Zhumadianxi Railway Station,Zhengzhou Railway Station,228.0,0.0,-1.0,False
2020-01-11,G868_20200111_24,G868,24.0,Zhengzhouxi Railway Station,Luoyanglongmen Railway Station,46.0,1.0,0.0,False
2020-01-11,G868_20200111_25,G868,25.0,Luoyanglongmen Railway Station,Minchinan Railway Station,65.0,1.0,0.0,False
2020-01-11,G868_20200111_26,G868,26.0,Minchinan Railway Station,Huashanbei Railway Station,194.0,2.0,1.0,False
2020-01-11,G868_20200111_27,G868,27.0,Huashanbei Railway Station,Weinanbei Railway Station,58.0,0.0,-1.0,False
