"","X","gender","age","married","employed","educated_in_us","highest_degree","education_years","labor_income"
"13503",13503,2,3,0,NA,0,"no college",0,0
"13504",13504,1,1,0,NA,0,"no college",0,0
"13505",13505,1,38,0,"employed",1,"no college",13,0
"13506",13506,1,34,1,"unemployed",1,"no college",11,0
"13507",13507,1,25,1,"employed",1,"no college",12,0
"13508",13508,1,42,1,"unemployed",1,"no college",12,0
"13509",13509,2,36,1,"employed",1,"no college",15,0
"13510",13510,2,47,1,"employed",1,"no college",12,0
"13511",13511,2,55,1,"employed",1,"bachelor",17,0
"13512",13512,1,5,0,NA,0,"no college",0,0
"13513",13513,2,27,1,"employed",1,"no college",12,0
"13514",13514,2,66,1,"retired",1,"bachelor",17,0
"13515",13515,1,34,1,"employed",1,"master",17,0
"13516",13516,2,30,1,"employed",3,"bachelor",16,0
"13517",13517,2,33,1,"student",3,"no college",17,0
"13518",13518,1,30,1,"employed",1,"no college",13,0
"13519",13519,1,65,1,"employed",1,"master",17,0
"13520",13520,1,83,1,"retired",1,"no college",11,0
"13521",13521,2,78,1,"employed",1,"no college",12,0
"13522",13522,2,58,0,"disabled",1,"no college",11,0
"13523",13523,1,52,0,"employed",1,"no college",12,0
"13524",13524,1,45,1,"employed",1,"no college",9,0
"13525",13525,1,37,0,"keeping house",8,"no college",8,0
"13526",13526,2,32,1,"keeping house",8,"no college",10,0
"13527",13527,1,24,0,"employed",8,"no college",12,34320
"13528",13528,1,21,0,"employed",1,"no college",11,16065
"13529",13529,1,13,0,NA,0,"no college",0,0
"13530",13530,1,11,0,NA,0,"no college",0,0
"13531",13531,2,9,0,NA,0,"no college",0,0
"13532",13532,2,1,0,NA,0,"no college",0,0
"13533",13533,2,45,1,"keeping house",1,"no college",9,0
"13534",13534,1,32,1,"employed",8,"no college",6,1061
"13535",13535,1,65,1,"retired",1,"no college",15,0
"13536",13536,1,44,1,"disabled",1,"no college",12,0
"13537",13537,1,1,0,NA,0,"no college",0,0
"13538",13538,2,62,1,"keeping house",1,"no college",14,0
"13539",13539,2,37,1,"disabled",1,"no college",12,0
"13540",13540,1,87,1,"retired",1,"bachelor",17,0
"13541",13541,2,84,1,"retired",1,"bachelor",16,0
"13542",13542,1,52,0,"keeping house",1,"bachelor",16,0
"13543",13543,1,18,0,"student",1,"no college",11,0
"13544",13544,2,13,0,NA,0,"no college",0,0
"13545",13545,1,10,0,NA,0,"no college",0,0
"13546",13546,2,44,1,"student",1,"no college",14,0
"13547",13547,1,23,1,"employed",1,"no college",15,0
"13548",13548,1,88,1,"retired",1,"juris doctorate",17,0
"13549",13549,2,90,1,"retired",1,"master",17,0
"13550",13550,2,61,1,"unemployed",1,"no college",12,0
"13551",13551,1,59,1,"employed",1,"juris doctorate",17,0
"13552",13552,2,40,0,"employed",1,"no college",12,0
"13553",13553,1,24,0,"employed",1,"no college",17,0
"13554",13554,2,21,0,NA,0,"no college",0,0
"13555",13555,2,17,0,"employed",1,"no college",10,1500
"13556",13556,1,81,1,"retired",1,"doctorate",17,0
"13557",13557,2,56,1,"employed",1,"bachelor",16,0
"13558",13558,2,88,1,"retired",1,"master",17,0
"13559",13559,1,53,1,"employed",1,"bachelor",17,0
"13560",13560,1,62,1,"employed",1,"no college",12,0
"13561",13561,1,61,1,"employed",1,"no college",12,0
"13562",13562,1,36,1,"employed",1,"no college",12,0
"13563",13563,1,33,1,"employed",1,"no college",12,0
"13564",13564,2,32,0,"employed",1,"associate",15,0
"13565",13565,2,12,0,NA,0,"no college",0,0
"13566",13566,1,10,0,NA,0,"no college",0,0
"13567",13567,2,11,0,NA,0,"no college",0,0
"13568",13568,1,5,0,NA,0,"no college",0,0
"13569",13569,2,62,1,"employed",1,"no college",12,0
"13570",13570,2,60,1,"employed",1,"no college",12,0
"13571",13571,2,35,1,"employed",1,"associate",14,0
"13572",13572,1,14,0,NA,0,"no college",0,0
"13573",13573,2,29,1,"employed",1,"no college",12,0
"13574",13574,1,11,0,NA,0,"no college",0,0
"13575",13575,1,7,0,NA,0,"no college",0,0
"13576",13576,1,65,1,"retired",1,"no college",12,0
"13577",13577,1,64,1,"employed",1,"bachelor",16,0
"13578",13578,1,63,1,"employed",1,"no college",12,0
"13579",13579,1,61,0,"employed",1,"no college",12,0
"13580",13580,2,55,1,"employed",1,"associate",14,0
"13581",13581,2,41,0,"employed",1,"bachelor",16,0
"13582",13582,1,37,0,"disabled",1,"no college",12,0
"13583",13583,1,37,1,"employed",1,"associate",17,0
"13584",13584,2,36,1,"employed",1,"bachelor",16,0
"13585",13585,2,31,1,"employed",1,"bachelor",17,0
"13586",13586,2,13,0,NA,0,"no college",0,200
"13587",13587,2,14,0,NA,0,"no college",0,0
"13588",13588,2,10,0,NA,0,"no college",0,0
"13589",13589,2,11,0,NA,0,"no college",0,0
"13590",13590,1,10,0,NA,0,"no college",0,0
"13591",13591,1,11,0,NA,0,"no college",0,0
"13592",13592,2,12,0,NA,0,"no college",0,0
"13593",13593,1,11,0,NA,0,"no college",0,0
"13594",13594,1,8,0,NA,0,"no college",0,0
"13595",13595,2,7,0,NA,0,"no college",0,0
"13596",13596,2,2,0,NA,0,"no college",0,0
"13597",13597,1,1,0,NA,0,"no college",0,0
"13598",13598,2,1,0,NA,0,"no college",0,0
"13599",13599,2,62,1,"employed",1,"no college",13,0
"13600",13600,2,62,1,"retired",1,"no college",12,0
"13601",13601,2,35,1,"employed",1,"bachelor",16,0
"13602",13602,1,59,1,"employed",1,"no college",12,0
"13603",13603,1,34,0,"employed",1,"no college",14,0
"13604",13604,2,32,1,"employed",1,"associate",14,0
"13605",13605,1,29,0,"employed",1,"no college",15,0
"13606",13606,2,34,1,"employed",1,"no college",13,0
"13607",13607,2,32,0,"employed",1,"bachelor",17,0
"13608",13608,1,38,1,"employed",1,"bachelor",16,0
"13609",13609,1,8,0,NA,0,"no college",0,0
"13610",13610,2,69,1,"retired",1,"no college",12,0
"13611",13611,1,31,1,"employed",1,"bachelor",17,0
"13612",13612,1,29,0,NA,0,"no college",0,0
"13613",13613,1,47,1,"employed",1,"master",17,0
"13614",13614,2,26,1,"employed",1,"bachelor",17,0
"13615",13615,1,75,1,"retired",1,"no college",12,0
"13616",13616,2,73,1,"retired",1,"no college",12,0
"13617",13617,1,50,1,"employed",1,"no college",12,0
"13618",13618,2,35,1,"employed",1,"master",17,0
"13619",13619,1,15,0,NA,0,"no college",0,600
"13620",13620,1,13,0,NA,0,"no college",0,0
"13621",13621,1,11,0,NA,0,"no college",0,0
"13622",13622,1,6,0,NA,0,"no college",0,0
"13623",13623,1,4,0,NA,0,"no college",0,0
"13624",13624,2,47,1,"employed",1,"bachelor",16,0
"13625",13625,1,34,1,"employed",1,"no college",15,0
"13626",13626,2,67,1,"retired",1,"doctorate",17,0
"13627",13627,1,45,0,"employed",1,"associate",14,0
"13628",13628,2,42,1,"employed",1,"no college",13,0
"13629",13629,2,14,0,NA,0,"no college",0,0
"13630",13630,1,8,0,NA,0,"no college",0,0
"13631",13631,2,9,0,NA,0,"no college",0,0
"13632",13632,2,7,0,NA,0,"no college",0,0
"13633",13633,1,46,1,"employed",1,"no college",12,0
"13634",13634,1,75,1,"retired",1,"bachelor",16,0
"13635",13635,2,42,0,"employed",1,"bachelor",16,0
"13636",13636,1,56,1,"employed",1,"no college",12,0
"13637",13637,1,35,1,"employed",1,"no college",12,0
"13638",13638,1,32,1,"employed",1,"no college",14,0
"13639",13639,2,16,0,"student",1,"no college",10,0
"13640",13640,2,15,0,NA,0,"no college",0,0
"13641",13641,1,13,0,NA,0,"no college",0,0
"13642",13642,2,54,1,"employed",1,"no college",13,0
"13643",13643,2,37,1,"employed",1,"no college",13,0
"13644",13644,2,35,1,"employed",1,"no college",12,0
"13645",13645,2,78,0,"retired",1,"no college",12,0
"13646",13646,1,55,1,"employed",1,"no college",12,0
"13647",13647,1,51,1,"employed",1,"bachelor",16,0
"13648",13648,1,31,0,"employed",1,"associate",14,0
"13649",13649,2,27,0,"employed",1,"associate",15,0
"13650",13650,2,53,1,"employed",1,"no college",12,0
"13651",13651,1,33,1,"employed",1,"no college",12,0
"13652",13652,2,28,0,"employed",1,"bachelor",16,18001
"13653",13653,1,63,1,"retired",1,"no college",12,0
"13654",13654,2,29,1,"keeping house",1,"no college",13,0
"13655",13655,2,9,0,NA,0,"no college",0,0
"13656",13656,2,8,0,NA,0,"no college",0,0
"13657",13657,1,7,0,NA,0,"no college",0,0
"13658",13658,2,58,1,"employed",1,"no college",12,0
"13659",13659,1,37,1,"employed",1,"no college",14,0
"13660",13660,1,69,1,"retired",1,"bachelor",16,0
"13661",13661,1,67,1,"retired",1,"master",17,0
"13662",13662,2,33,0,"employed",1,"bachelor",16,0
"13663",13663,2,67,1,"retired",1,"no college",14,0
"13664",13664,2,67,1,"keeping house",1,"bachelor",16,0
"13665",13665,2,66,0,"employed",1,"bachelor",16,0
"13666",13666,1,69,0,NA,0,"no college",0,0
"13667",13667,2,58,0,"disabled",1,"no college",12,0
"13668",13668,1,17,0,"employed",1,"no college",11,2500
"13669",13669,2,15,0,NA,0,"no college",0,0
"13670",13670,2,7,0,NA,0,"no college",0,0
"13671",13671,2,39,1,"employed",1,"no college",12,0
"13672",13672,2,38,1,"employed",1,"associate",14,0
"13673",13673,2,36,0,"employed",1,"bachelor",17,0
"13674",13674,1,39,1,"employed",1,"no college",12,0
"13675",13675,1,20,0,"employed",1,"no college",12,24000
"13676",13676,1,53,1,"employed",1,"associate",13,0
"13677",13677,1,17,0,"employed",1,"no college",12,0
"13678",13678,2,12,0,NA,0,"no college",0,0
"13679",13679,1,74,1,"retired",1,"no college",9,0
"13680",13680,2,70,1,"retired",1,"no college",12,0
"13681",13681,2,45,0,"employed",1,"bachelor",16,0
"13682",13682,1,14,0,NA,0,"no college",0,0
"13683",13683,2,81,0,"retired",1,"bachelor",16,0
"13684",13684,2,82,0,"retired",1,"no college",9,0
"13685",13685,2,49,1,"keeping house",1,"no college",12,0
"13686",13686,2,29,0,"employed",1,"no college",9,2000
"13687",13687,1,26,1,"employed",1,"no college",12,0
"13688",13688,1,17,0,"employed",1,"no college",11,11000
"13689",13689,1,4,0,NA,0,"no college",0,0
"13690",13690,1,52,1,"keeping house",1,"associate",14,0
"13691",13691,2,32,1,"employed",1,"bachelor",16,0
"13692",13692,2,53,1,"employed",3,"master",17,0
"13693",13693,1,24,0,"employed",1,"master",17,10847
"13694",13694,1,22,0,NA,0,"no college",0,0
"13695",13695,2,20,0,NA,0,"no college",0,0
"13696",13696,1,54,0,NA,0,"no college",0,0
"13697",13697,1,61,1,"employed",1,"bachelor",16,0
"13698",13698,2,68,1,"employed",1,"no college",12,0
"13699",13699,1,82,1,"disabled",1,"bachelor",16,0
"13700",13700,2,67,0,"retired",1,"no college",13,0
"13701",13701,2,64,0,"employed",1,"bachelor",16,0
"13702",13702,1,62,1,"retired",1,"no college",10,0
"13703",13703,2,42,1,"employed",1,"other",17,0
"13704",13704,1,39,0,"employed",8,"no college",12,40786
"13705",13705,2,32,0,"unemployed",1,"no college",9,0
"13706",13706,1,20,0,"unemployed",1,"no college",11,0
"13707",13707,2,17,0,"unemployed",1,"no college",11,0
"13708",13708,2,8,0,NA,0,"no college",0,0
"13709",13709,2,6,0,NA,0,"no college",0,0
"13710",13710,2,3,0,NA,0,"no college",0,0
"13711",13711,2,55,1,"disabled",1,"no college",12,0
"13712",13712,1,38,1,"employed",1,"no college",12,0
"13713",13713,2,6,0,NA,0,"no college",0,0
"13714",13714,2,50,0,"disabled",1,"no college",12,0
"13715",13715,2,41,1,"employed",1,"master",17,0
"13716",13716,2,9,0,NA,0,"no college",0,0
"13717",13717,1,26,0,"employed",1,"no college",12,0
"13718",13718,2,23,1,"employed",1,"no college",12,0
"13719",13719,1,43,1,"employed",1,"associate",14,0
"13720",13720,1,25,1,"employed",1,"no college",13,0
"13721",13721,1,64,1,"retired",1,"no college",12,0
"13722",13722,2,42,0,"employed",1,"bachelor",16,0
"13723",13723,2,47,1,"employed",1,"doctorate",17,0
"13724",13724,2,41,0,"employed",1,"associate",15,0
"13725",13725,1,35,0,"employed",1,"no college",12,0
"13726",13726,1,25,0,"NA",8,"no college",12,0
"13727",13727,2,21,0,"student",1,"no college",14,0
"13728",13728,1,16,0,"student",1,"no college",10,0
"13729",13729,1,15,0,NA,0,"no college",0,0
"13730",13730,2,12,0,NA,0,"no college",0,0
"13731",13731,2,11,0,NA,0,"no college",0,0
"13732",13732,2,65,1,"retired",1,"no college",12,0
"13733",13733,1,54,1,"employed",1,"no college",12,0
"13734",13734,2,27,0,NA,0,"no college",0,0
"13735",13735,1,8,0,NA,0,"no college",0,0
"13736",13736,2,65,0,"retired",1,"no college",12,0
"13737",13737,1,64,1,"retired",1,"no college",12,0
"13738",13738,2,59,0,"disabled",1,"no college",12,0
"13739",13739,1,57,1,"unemployed",1,"no college",12,0
"13740",13740,1,56,0,"disabled",1,"no college",12,0
"13741",13741,1,55,1,"employed",1,"no college",12,0
"13742",13742,2,52,1,"employed",1,"no college",12,0
"13743",13743,2,42,1,"employed",1,"master",16,0
"13744",13744,1,41,0,"employed",1,"no college",12,0
"13745",13745,1,37,1,"employed",1,"no college",13,0
"13746",13746,2,36,0,"employed",1,"no college",12,0
"13747",13747,1,35,0,"employed",1,"no college",12,0
"13748",13748,1,30,1,"employed",1,"no college",12,0
"13749",13749,1,31,0,"employed",1,"no college",13,0
"13750",13750,1,30,1,"disabled",1,"no college",12,0
"13751",13751,2,24,0,NA,0,"no college",0,0
"13752",13752,1,23,0,"employed",1,"no college",13,0
"13753",13753,1,22,0,"employed",1,"no college",13,0
"13754",13754,1,20,0,"employed",1,"no college",12,0
"13755",13755,2,18,0,"employed",1,"no college",12,12557
"13756",13756,1,14,0,NA,0,"no college",0,0
"13757",13757,1,11,0,NA,0,"no college",0,0
"13758",13758,1,12,0,NA,0,"no college",0,0
"13759",13759,2,11,0,NA,0,"no college",0,0
"13760",13760,1,9,0,NA,0,"no college",0,0
"13761",13761,1,9,0,NA,0,"no college",0,0
"13762",13762,1,8,0,NA,0,"no college",0,0
"13763",13763,1,9,0,NA,0,"no college",0,0
"13764",13764,1,7,0,NA,0,"no college",0,0
"13765",13765,2,4,0,NA,0,"no college",0,0
"13766",13766,2,3,0,NA,0,"no college",0,0
"13767",13767,2,2,0,NA,0,"no college",0,0
"13768",13768,1,1,0,NA,0,"no college",0,0
"13769",13769,2,1,0,NA,0,"no college",0,0
"13770",13770,2,60,1,"employed",1,"no college",13,0
"13771",13771,2,32,1,"employed",1,"no college",12,0
"13772",13772,2,31,0,"employed",1,"no college",12,0
"13773",13773,1,44,1,"employed",1,"no college",12,0
"13774",13774,2,44,1,"employed",1,"no college",12,0
"13775",13775,1,26,0,NA,0,"no college",0,0
"13776",13776,2,56,0,"keeping house",0,"no college",0,0
"13777",13777,2,27,0,"keeping house",8,"no college",10,0
"13778",13778,1,25,0,"NA",8,"no college",10,0
"13779",13779,2,56,1,"disabled",1,"no college",10,0
"13780",13780,1,34,1,"employed",1,"no college",12,0
"13781",13781,2,30,1,"employed",1,"associate",17,0
"13782",13782,2,15,0,NA,0,"no college",0,0
"13783",13783,2,13,0,NA,0,"no college",0,0
"13784",13784,1,8,0,NA,0,"no college",0,0
"13785",13785,1,7,0,NA,0,"no college",0,0
"13786",13786,2,38,1,"employed",1,"no college",15,0
"13787",13787,1,54,1,"employed",1,"no college",99,0
"13788",13788,2,30,1,"unemployed",1,"no college",12,0
"13789",13789,1,8,0,NA,0,"no college",0,0
"13790",13790,1,58,0,"employed",0,"no college",0,10847
"13791",13791,2,20,0,"unemployed",1,"no college",12,20000
"13792",13792,2,63,0,NA,0,"no college",0,0
"13793",13793,2,58,1,"keeping house",1,"no college",13,0
"13794",13794,1,34,1,"employed",1,"associate",14,0
"13795",13795,2,31,0,"employed",1,"no college",12,0
"13796",13796,2,25,0,"employed",1,"no college",15,10116
"13797",13797,1,1,0,NA,0,"no college",0,0
"13798",13798,1,61,0,NA,0,"no college",0,0
"13799",13799,1,67,1,"employed",1,"bachelor",16,0
"13800",13800,2,35,1,"employed",1,"bachelor",16,0
"13801",13801,2,64,1,"retired",1,"no college",14,0
"13802",13802,1,43,1,"employed",1,"bachelor",16,0
"13803",13803,2,13,0,NA,0,"no college",0,0
"13804",13804,1,79,1,"retired",1,"bachelor",16,0
"13805",13805,2,45,1,"employed",1,"bachelor",16,0
"13806",13806,2,70,0,"retired",0,"no college",0,0
"13807",13807,2,82,0,"keeping house",1,"no college",12,0
"13808",13808,1,61,0,"employed",1,"bachelor",16,0
"13809",13809,2,58,1,"keeping house",1,"no college",12,0
"13810",13810,2,55,1,"retired",1,"master",17,0
"13811",13811,1,34,1,"employed",1,"medical degree",17,0
"13812",13812,2,33,0,"employed",1,"other",17,0
"13813",13813,2,31,1,"employed",1,"no college",12,0
"13814",13814,2,23,0,"employed",1,"bachelor",16,6000
"13815",13815,1,21,0,"student",1,"no college",12,0
"13816",13816,1,8,0,NA,0,"no college",0,0
"13817",13817,1,7,0,NA,0,"no college",0,0
"13818",13818,1,4,0,NA,0,"no college",0,0
"13819",13819,2,1,0,NA,0,"no college",0,0
"13820",13820,1,60,1,"employed",1,"no college",15,0
"13821",13821,1,34,1,"employed",1,"no college",12,0
"13822",13822,2,35,1,"employed",1,"bachelor",17,0
"13823",13823,1,47,1,"employed",1,"master",17,0
"13824",13824,1,29,0,"employed",1,"associate",15,10847
"13825",13825,1,63,1,"retired",1,"no college",13,0
"13826",13826,1,55,0,"employed",1,"no college",12,0
"13827",13827,2,48,0,"keeping house",1,"no college",12,0
"13828",13828,1,42,0,"unemployed",1,"no college",12,0
"13829",13829,2,41,1,"disabled",1,"bachelor",16,0
"13830",13830,2,40,1,"employed",1,"master",17,0
"13831",13831,2,37,1,"disabled",1,"other",14,0
"13832",13832,1,36,1,"employed",1,"associate",15,0
"13833",13833,1,36,1,"disabled",1,"no college",14,0
"13834",13834,1,34,0,"disabled",1,"no college",12,0
"13835",13835,1,34,0,"employed",1,"no college",12,56000
"13836",13836,2,34,0,"employed",1,"no college",14,0
"13837",13837,2,33,1,"employed",1,"bachelor",16,0
"13838",13838,1,31,1,"employed",1,"no college",15,0
"13839",13839,1,27,1,"employed",1,"no college",14,0
"13840",13840,1,27,1,"employed",1,"bachelor",17,0
"13841",13841,2,25,1,"keeping house",1,"no college",15,0
"13842",13842,1,23,0,"employed",1,"no college",15,10847
"13843",13843,2,23,0,"unemployed",8,"no college",12,0
"13844",13844,1,22,0,"unemployed",1,"no college",13,0
"13845",13845,2,21,1,"employed",1,"no college",14,0
"13846",13846,1,21,0,"employed",1,"no college",12,10847
"13847",13847,2,20,0,"employed",1,"no college",14,9000
"13848",13848,1,18,0,"student",1,"no college",11,0
"13849",13849,2,18,0,"employed",1,"no college",13,11000
"13850",13850,1,17,0,"student",1,"no college",11,3300
"13851",13851,2,14,0,NA,0,"no college",0,0
"13852",13852,2,15,0,NA,0,"no college",0,0
"13853",13853,1,13,0,NA,0,"no college",0,0
"13854",13854,2,13,0,NA,0,"no college",0,0
"13855",13855,1,12,0,NA,0,"no college",0,0
"13856",13856,2,13,0,NA,0,"no college",0,0
"13857",13857,1,10,0,NA,0,"no college",0,0
"13858",13858,2,11,0,NA,0,"no college",0,0
"13859",13859,2,11,0,NA,0,"no college",0,0
"13860",13860,1,11,0,NA,0,"no college",0,0
"13861",13861,2,8,0,NA,0,"no college",0,0
"13862",13862,1,8,0,NA,0,"no college",0,0
"13863",13863,1,7,0,NA,0,"no college",0,0
"13864",13864,2,4,0,NA,0,"no college",0,0
"13865",13865,1,5,0,NA,0,"no college",0,0
"13866",13866,1,2,0,NA,0,"no college",0,0
"13867",13867,2,3,0,NA,0,"no college",0,0
"13868",13868,1,2,0,NA,0,"no college",0,0
"13869",13869,1,1,0,NA,0,"no college",0,0
"13870",13870,2,1,0,NA,0,"no college",0,0
"13871",13871,1,1,0,NA,0,"no college",0,0
"13872",13872,2,55,1,"employed",1,"bachelor",16,0
"13873",13873,2,41,1,"employed",1,"no college",12,0
"13874",13874,2,71,1,"retired",1,"no college",14,0
"13875",13875,2,36,0,"employed",1,"no college",13,0
"13876",13876,1,36,1,"employed",1,"no college",12,0
"13877",13877,1,64,1,"employed",1,"associate",14,0
"13878",13878,1,43,0,"employed",1,"no college",12,0
"13879",13879,1,43,1,"employed",1,"no college",17,0
"13880",13880,2,32,1,"employed",1,"no college",13,0
"13881",13881,1,36,0,"employed",1,"no college",10,35000
"13882",13882,1,34,0,"employed",1,"no college",12,0
"13883",13883,2,15,0,NA,0,"no college",0,0
"13884",13884,1,8,0,NA,0,"no college",0,0
"13885",13885,1,6,0,NA,0,"no college",0,0
"13886",13886,2,27,1,"employed",1,"associate",16,0
"13887",13887,1,44,0,"NA",1,"no college",12,0
"13888",13888,2,27,1,"employed",1,"bachelor",17,0
"13889",13889,1,26,1,"employed",1,"no college",15,0
"13890",13890,1,41,1,"employed",1,"master",17,0
"13891",13891,2,29,0,"employed",1,"no college",12,0
"13892",13892,1,5,0,NA,0,"no college",0,0
"13893",13893,1,21,1,"employed",1,"no college",13,0
"13894",13894,1,36,1,"employed",3,"no college",12,0
"13895",13895,2,36,1,"employed",1,"no college",12,0
"13896",13896,2,11,0,NA,0,"no college",0,0
"13897",13897,1,9,0,NA,0,"no college",0,0
"13898",13898,1,56,2,"employed",0,"no college",0,90000
"13899",13899,2,57,2,"employed",0,"no college",0,75000
"13900",13900,2,3,0,NA,0,"no college",0,0
"13901",13901,1,35,1,"employed",1,"bachelor",17,0
"13902",13902,1,58,1,"retired",1,"no college",12,0
"13903",13903,2,37,1,"employed",1,"bachelor",16,0
"13904",13904,1,12,0,NA,0,"no college",0,0
"13905",13905,2,27,1,"employed",1,"no college",14,0
"13906",13906,1,6,0,NA,0,"no college",0,0
"13907",13907,2,54,0,"retired",0,"no college",0,0
"13908",13908,1,49,0,NA,0,"no college",0,0
"13909",13909,2,19,0,NA,0,"no college",0,0
"13910",13910,1,68,1,"employed",1,"bachelor",16,0
