DATE,RIDE_ID,TRAIN_NUMBER,STATION_ORDER,STATION_NAME,TO_STATION,MILEAGE,ARRIVAL_DELAY,DEPARTURE_DELAY,MAJOR_HOLIDAY
2020-01-10,G1226_20200110_1,G1226,1,Shenyangbei Railway Station,Shenyang Railway Station,5,0,-1,FALSE
2020-01-10,G1226_20200110_2,G1226,2,Shenyang Railway Station,Liaoyang Railway Station,65,-2,3,FALSE
2020-01-10,G1226_20200110_3,G1226,3,Liaoyang Railway Station,Anshanxi Railway Station,30,4,4,FALSE
2020-01-10,G1226_20200110_4,G1226,4,Anshanxi Railway Station,Haichengxi Railway Station,39,6,5,FALSE
2020-01-10,G1226_20200110_5,G1226,5,Haichengxi Railway Station,Panjin Railway Station,66,6,5,FALSE
2020-01-10,G1226_20200110_6,G1226,6,Panjin Railway Station,Shanhaiguan Railway Station,263,5,4,FALSE
2020-01-10,G1226_20200110_7,G1226,7,Shanhaiguan Railway Station,Qinhuangdao Railway Station,17,4,3,FALSE
2020-01-10,G1226_20200110_8,G1226,8,Qinhuangdao Railway Station,Beidaihe Railway Station,59,7,7,FALSE
2020-01-10,G1226_20200110_9,G1226,9,Beidaihe Railway Station,Luanhe Railway Station,145,8,8,FALSE
2020-01-10,G1226_20200110_10,G1226,10,Luanhe Railway Station,Tangshan Railway Station,61,9,10,FALSE
2020-01-10,G1226_20200110_11,G1226,11,Tangshan Railway Station,Tianjinxi Railway Station,301,10,10,FALSE
2020-01-10,G1226_20200110_12,G1226,12,Tianjinxi Railway Station,Cangzhouxi Railway Station,76,7,6,FALSE
2020-01-10,G1226_20200110_17,G1226,17,Xuzhoudong Railway Station,Dingyuan Railway Station,210,167,167,FALSE
2020-01-10,G1226_20200110_20,G1226,20,Zhenjiangnan Railway Station,Danyangbei Railway Station,32,5,4,FALSE
2020-01-10,G1226_20200110_21,G1226,21,Danyangbei Railway Station,Changzhoubei Railway Station,33,8,9,FALSE
2020-01-10,G1226_20200110_24,G1226,24,Shanghaihongqiao Railway Station,Jiaxingnan Railway Station,84,14,10,FALSE
2020-01-10,G1226_20200110_25,G1226,25,Jiaxingnan Railway Station,Hangzhoudong Railway Station,203,9,8,FALSE
2020-01-10,G1226_20200110_26,G1226,26,Hangzhoudong Railway Station,Zhuji Railway Station,344,9,3,FALSE
2020-01-10,G1226_20200110_27,G1226,27,Zhuji Railway Station,Yiwu Railway Station,43,3,0,FALSE
2020-01-10,G1226_20200110_28,G1226,28,Yiwu Railway Station,Jinhuanan Railway Station,45,2,1,FALSE
2020-01-10,G1226_20200110_29,G1226,29,Jinhuanan Railway Station,Wuyibei Railway Station,19,3,2,FALSE
2020-01-10,G1226_20200110_30,G1226,30,Wuyibei Railway Station,Yongkangnan Railway Station,24,4,3,FALSE
2020-01-10,G1226_20200110_31,G1226,31,Yongkangnan Railway Station,Jinyunxi Railway Station,21,3,2,FALSE
2020-01-10,G1226_20200110_32,G1226,32,Jinyunxi Railway Station,Lishui Railway Station,29,4,4,FALSE
2020-01-10,G1226_20200110_33,G1226,33,Lishui Railway Station,Qingtian Railway Station,50,5,4,FALSE
2020-01-10,G1226_20200110_34,G1226,34,Qingtian Railway Station,Wenzhounan Railway Station,40,5,4,FALSE
2020-01-10,G1226_20200110_35,G1226,35,Wenzhounan Railway Station,Cangnan Railway Station,57,4,2,FALSE
2020-01-10,G1228_20200110_1,G1228,1,Cangnan Railway Station,Pingyang Railway Station,17,0,-1,FALSE
2020-01-10,G1228_20200110_2,G1228,2,Pingyang Railway Station,Ruian Railway Station,17,960,960,FALSE
2020-01-10,G1228_20200110_3,G1228,3,Ruian Railway Station,Wenzhounan Railway Station,23,1,1,FALSE
2020-01-10,G1228_20200110_4,G1228,4,Wenzhounan Railway Station,Qingtian Railway Station,40,0,-2,FALSE
2020-01-10,G1228_20200110_5,G1228,5,Qingtian Railway Station,Lishui Railway Station,147,-2,-1,FALSE
2020-01-10,G1228_20200110_6,G1228,6,Lishui Railway Station,Jinyunxi Railway Station,29,0,-1,FALSE
2020-01-10,G1228_20200110_7,G1228,7,Jinyunxi Railway Station,Yongkangnan Railway Station,21,1,0,FALSE
2020-01-10,G1228_20200110_8,G1228,8,Yongkangnan Railway Station,Jinhuanan Railway Station,43,2,1,FALSE
2020-01-10,G1228_20200110_9,G1228,9,Jinhuanan Railway Station,Yiwu Railway Station,45,2,2,FALSE
2020-01-10,G1228_20200110_10,G1228,10,Yiwu Railway Station,Hangzhoudong Railway Station,12,-1,-1,FALSE
2020-01-10,G1228_20200110_11,G1228,11,Hangzhoudong Railway Station,Hainingxi Railway Station,123,0,1,FALSE
2020-01-10,G1228_20200110_12,G1228,12,Hainingxi Railway Station,Jiaxingnan Railway Station,49,1,0,FALSE
2020-01-10,G1228_20200110_13,G1228,13,Jiaxingnan Railway Station,Jiashannan Railway Station,80,2,1,FALSE
2020-01-10,G1228_20200110_14,G1228,14,Jiashannan Railway Station,Shanghaihongqiao Railway Station,67,1,0,FALSE
2020-01-10,G1228_20200110_15,G1228,15,Shanghaihongqiao Railway Station,Kunshannan Railway Station,50,-1,-1,FALSE
2020-01-10,G1228_20200110_16,G1228,16,Kunshannan Railway Station,Suzhoubei Railway Station,31,0,0,FALSE
2020-01-10,G1228_20200110_17,G1228,17,Suzhoubei Railway Station,Changzhoubei Railway Station,84,2,2,FALSE
2020-01-10,G1228_20200110_18,G1228,18,Changzhoubei Railway Station,Nanjingnan Railway Station,130,3,2,FALSE
2020-01-10,G1228_20200110_19,G1228,19,Nanjingnan Railway Station,Chuzhou Railway Station,59,2,3,FALSE
2020-01-10,G1228_20200110_20,G1228,20,Chuzhou Railway Station,Bangbunan Railway Station,62,4,4,FALSE
2020-01-10,G1228_20200110_21,G1228,21,Bangbunan Railway Station,Xuzhoudong Railway Station,210,5,-1,FALSE
2020-01-10,G1228_20200110_22,G1228,22,Xuzhoudong Railway Station,Qufudong Railway Station,157,513,513,FALSE
2020-01-10,G1228_20200110_23,G1228,23,Qufudong Railway Station,Jinanxi Railway Station,129,474,474,FALSE
2020-01-10,G1228_20200110_24,G1228,24,Jinanxi Railway Station,Dezhoudong Railway Station,92,1,-1,FALSE
2020-01-10,G1228_20200110_25,G1228,25,Dezhoudong Railway Station,Tianjinxi Railway Station,209,2,1,FALSE
2020-01-10,G1228_20200110_26,G1228,26,Tianjinxi Railway Station,Binhaixi Railway Station,43,-3,-2,FALSE
2020-01-10,G1228_20200110_27,G1228,27,Binhaixi Railway Station,Tangshan Railway Station,76,-7,-1,FALSE
2020-01-10,G1228_20200110_28,G1228,28,Tangshan Railway Station,Qinhuangdao Railway Station,147,1,1,FALSE
2020-01-10,G1228_20200110_29,G1228,29,Qinhuangdao Railway Station,Shanhaiguan Railway Station,16,1,0,FALSE
2020-01-10,G1228_20200110_30,G1228,30,Shanhaiguan Railway Station,Jinzhounan Railway Station,165,-1,0,FALSE
2020-01-10,G1228_20200110_31,G1228,31,Jinzhounan Railway Station,Panjin Railway Station,98,0,1,FALSE
2020-01-10,G1228_20200110_32,G1228,32,Panjin Railway Station,Haichengxi Railway Station,66,2,2,FALSE
2020-01-10,G1228_20200110_33,G1228,33,Haichengxi Railway Station,Anshanxi Railway Station,39,2,1,FALSE
2020-01-10,G1228_20200110_34,G1228,34,Anshanxi Railway Station,Liaoyang Railway Station,30,2,1,FALSE
2020-01-10,G1228_20200110_35,G1228,35,Liaoyang Railway Station,Shenyang Railway Station,65,3,2,FALSE
2020-01-10,G1228_20200110_36,G1228,36,Shenyang Railway Station,Shenyangbei Railway Station,5,0,0,FALSE
2020-01-10,G1262_20200110_1,G1262,1,Qiqihaernan Railway Station,Duerbote Railway Station,67,0,-1,FALSE
2020-01-10,G1262_20200110_2,G1262,2,Duerbote Railway Station,Daqingdong Railway Station,64,-1,-1,FALSE
2020-01-10,G1262_20200110_3,G1262,3,Daqingdong Railway Station,Anda Railway Station,21,1,0,FALSE
2020-01-10,G1262_20200110_4,G1262,4,Anda Railway Station,Zhaodong Railway Station,65,3,2,FALSE
2020-01-10,G1262_20200110_5,G1262,5,Zhaodong Railway Station,Haerbin Railway Station,62,3,3,FALSE
2020-01-10,G1262_20200110_6,G1262,6,Haerbin Railway Station,Haerbinxi Railway Station,7,4,2,FALSE
2020-01-10,G1262_20200110_7,G1262,7,Haerbinxi Railway Station,Shuangchengbei Railway Station,40,1,-1,FALSE
2020-01-10,G1262_20200110_8,G1262,8,Shuangchengbei Railway Station,Dehuixi Railway Station,116,-2,-2,FALSE
2020-01-10,G1262_20200110_9,G1262,9,Dehuixi Railway Station,Changchunxi Railway Station,84,0,0,FALSE
2020-01-10,G1262_20200110_10,G1262,10,Changchunxi Railway Station,Tielingxi Railway Station,244,-1,0,FALSE
2020-01-10,G1262_20200110_11,G1262,11,Tielingxi Railway Station,Shenyangbei Railway Station,54,-1,-1,FALSE
2020-01-10,G1262_20200110_12,G1262,12,Shenyangbei Railway Station,Panjinbei Railway Station,154,0,-1,FALSE
2020-01-10,G1262_20200110_13,G1262,13,Panjinbei Railway Station,Jinzhounan Railway Station,69,-2,-1,FALSE
2020-01-10,G1262_20200110_14,G1262,14,Jinzhounan Railway Station,Shanhaiguan Railway Station,165,-1,-1,FALSE
2020-01-10,G1262_20200110_15,G1262,15,Shanhaiguan Railway Station,Qinhuangdao Railway Station,17,-1,0,FALSE
2020-01-10,G1262_20200110_16,G1262,16,Qinhuangdao Railway Station,Luanhe Railway Station,86,1,0,FALSE
2020-01-10,G1262_20200110_17,G1262,17,Luanhe Railway Station,Tangshan Railway Station,61,-1,-1,FALSE
2020-01-10,G1262_20200110_18,G1262,18,Tangshan Railway Station,Binhaixi Railway Station,76,0,0,FALSE
2020-01-10,G1262_20200110_19,G1262,19,Binhaixi Railway Station,Tianjinxi Railway Station,43,2,-2,FALSE
2020-01-10,G1262_20200110_20,G1262,20,Tianjinxi Railway Station,Shengfang Railway Station,36,-1,-1,FALSE
2020-01-10,G1262_20200110_21,G1262,21,Shengfang Railway Station,Baiyangdian Railway Station,79,0,-1,FALSE
2020-01-10,G1262_20200110_22,G1262,22,Baiyangdian Railway Station,Baodingdong Railway Station,35,-1,0,FALSE
2020-01-10,G1262_20200110_23,G1262,23,Baodingdong Railway Station,Shijiazhuang Railway Station,142,1,1,FALSE
2020-01-10,G1262_20200110_24,G1262,24,Shijiazhuang Railway Station,Xingtaidong Railway Station,122,1,-2,FALSE
2020-01-10,G1262_20200110_25,G1262,25,Xingtaidong Railway Station,Handandong Railway Station,53,1,0,FALSE
2020-01-10,G1262_20200110_26,G1262,26,Handandong Railway Station,Xinxiangdong Railway Station,170,2,1,FALSE
2020-01-10,G1262_20200110_27,G1262,27,Xinxiangdong Railway Station,Zhengzhoudong Railway Station,67,1,-1,FALSE
2020-01-10,G1264_20200110_3,G1264,3,Hebidong Railway Station,Handandong Railway Station,106,0,0,FALSE
2020-01-10,G1264_20200110_4,G1264,4,Handandong Railway Station,Xingtaidong Railway Station,14,0,-2,FALSE
2020-01-10,G1264_20200110_5,G1264,5,Xingtaidong Railway Station,Gaoyixi Railway Station,138,0,-2,FALSE
2020-01-10,G1264_20200110_6,G1264,6,Gaoyixi Railway Station,Shijiazhuang Railway Station,51,0,-1,FALSE
2020-01-10,G1264_20200110_7,G1264,7,Shijiazhuang Railway Station,Zhengdingjichang Railway Station,37,-1,-2,FALSE
2020-01-10,G1264_20200110_8,G1264,8,Zhengdingjichang Railway Station,Dingzhoudong Railway Station,43,-1,-2,FALSE
2020-01-10,G1264_20200110_9,G1264,9,Dingzhoudong Railway Station,Baodingdong Railway Station,62,0,-1,FALSE
2020-01-10,G1264_20200110_10,G1264,10,Baodingdong Railway Station,Baigou Railway Station,54,2,1,FALSE
2020-01-10,G1264_20200110_11,G1264,11,Baigou Railway Station,Bazhouxi Railway Station,23,4,5,FALSE
2020-01-10,G1264_20200110_12,G1264,12,Bazhouxi Railway Station,Tianjinxi Railway Station,68,5,5,FALSE
2020-01-10,G1264_20200110_13,G1264,13,Tianjinxi Railway Station,Binhaixi Railway Station,43,3,2,FALSE
2020-01-10,G1264_20200110_14,G1264,14,Binhaixi Railway Station,Tangshan Railway Station,76,-2,-1,FALSE
2020-01-10,G1264_20200110_15,G1264,15,Tangshan Railway Station,Luanhe Railway Station,61,0,-1,FALSE
2020-01-10,G1264_20200110_16,G1264,16,Luanhe Railway Station,Qinhuangdao Railway Station,87,0,0,FALSE
2020-01-10,G1264_20200110_17,G1264,17,Qinhuangdao Railway Station,Shanhaiguan Railway Station,16,0,-1,FALSE
2020-01-10,G1264_20200110_18,G1264,18,Shanhaiguan Railway Station,Jinzhounan Railway Station,165,-1,-1,FALSE
2020-01-10,G1264_20200110_19,G1264,19,Jinzhounan Railway Station,Panjinbei Railway Station,69,0,-1,FALSE
2020-01-10,G1264_20200110_20,G1264,20,Panjinbei Railway Station,Liaozhong Railway Station,86,-1,-2,FALSE
2020-01-10,G1264_20200110_21,G1264,21,Liaozhong Railway Station,Shenyangbei Railway Station,68,-2,-2,FALSE
2020-01-10,G1264_20200110_22,G1264,22,Shenyangbei Railway Station,Tielingxi Railway Station,54,0,-1,FALSE
2020-01-10,G1264_20200110_23,G1264,23,Tielingxi Railway Station,Sipingdong Railway Station,126,-1,-1,FALSE
2020-01-10,G1264_20200110_24,G1264,24,Sipingdong Railway Station,Changchunxi Railway Station,118,0,-1,FALSE
2020-01-10,G1264_20200110_25,G1264,25,Changchunxi Railway Station,Haerbinxi Railway Station,241,0,1,FALSE
2020-01-10,G1264_20200110_26,G1264,26,Haerbinxi Railway Station,Haerbin Railway Station,7,-1,-1,FALSE
2020-01-10,G1276_20200110_1,G1276,1,Haerbinxi Railway Station,Fuyubei Railway Station,98,0,-2,FALSE
2020-01-10,G1276_20200110_2,G1276,2,Fuyubei Railway Station,Dehuixi Railway Station,58,-1,-2,FALSE
2020-01-10,G1276_20200110_3,G1276,3,Dehuixi Railway Station,Changchunxi Railway Station,84,-1,-2,FALSE
2020-01-10,G1276_20200110_4,G1276,4,Changchunxi Railway Station,Sipingdong Railway Station,118,-1,-1,FALSE
2020-01-10,G1276_20200110_5,G1276,5,Sipingdong Railway Station,Tielingxi Railway Station,126,-1,-2,FALSE
2020-01-10,G1276_20200110_6,G1276,6,Tielingxi Railway Station,Shenyangbei Railway Station,54,0,-1,FALSE
2020-01-10,G1276_20200110_7,G1276,7,Shenyangbei Railway Station,Jinzhounan Railway Station,223,0,0,FALSE
2020-01-10,G1276_20200110_8,G1276,8,Jinzhounan Railway Station,Huludaobei Railway Station,43,-1,-1,FALSE
2020-01-10,G1276_20200110_9,G1276,9,Huludaobei Railway Station,Shanhaiguan Railway Station,122,0,0,FALSE
2020-01-10,G1276_20200110_10,G1276,10,Shanhaiguan Railway Station,Qinhuangdao Railway Station,17,1,0,FALSE
2020-01-10,G1276_20200110_11,G1276,11,Qinhuangdao Railway Station,Tangshan Railway Station,146,1,1,FALSE
2020-01-10,G1276_20200110_12,G1276,12,Tangshan Railway Station,Binhaixi Railway Station,76,0,0,FALSE
2020-01-10,G1276_20200110_13,G1276,13,Binhaixi Railway Station,Tianjinxi Railway Station,43,0,0,FALSE
2020-01-10,G1276_20200110_14,G1276,14,Tianjinxi Railway Station,Baiyangdian Railway Station,66,0,-1,FALSE
2020-01-10,G1276_20200110_15,G1276,15,Baiyangdian Railway Station,Baodingdong Railway Station,35,-1,0,FALSE
2020-01-10,G1276_20200110_16,G1276,16,Baodingdong Railway Station,Dingzhoudong Railway Station,62,1,0,FALSE
2020-01-10,G1276_20200110_17,G1276,17,Dingzhoudong Railway Station,Shijiazhuang Railway Station,80,2,-2,FALSE
2020-01-10,G1276_20200110_18,G1276,18,Shijiazhuang Railway Station,Handandong Railway Station,175,0,-1,FALSE
2020-01-10,G1276_20200110_19,G1276,19,Handandong Railway Station,Xinxiangdong Railway Station,170,0,-2,FALSE
2020-01-10,G1276_20200110_20,G1276,20,Xinxiangdong Railway Station,Zhengzhoudong Railway Station,67,-2,-2,FALSE
2020-01-10,G1276_20200110_21,G1276,21,Zhengzhoudong Railway Station,Xuchangdong Railway Station,90,-3,-1,FALSE
2020-01-10,G1276_20200110_22,G1276,22,Xuchangdong Railway Station,Tahexi Railway Station,64,0,-1,FALSE
2020-01-10,G1276_20200110_23,G1276,23,Tahexi Railway Station,Zhumadianxi Railway Station,64,1,0,FALSE
2020-01-10,G1276_20200110_24,G1276,24,Zhumadianxi Railway Station,Xinyangdong Railway Station,118,1,0,FALSE
2020-01-10,G1284_20200110_1,G1284,1,Shenyangbei Railway Station,Jinzhounan Railway Station,223,0,-1,FALSE
2020-01-10,G1284_20200110_2,G1284,2,Jinzhounan Railway Station,Huludaobei Railway Station,43,-1,-1,FALSE
2020-01-10,G1284_20200110_3,G1284,3,Huludaobei Railway Station,Suizhongbei Railway Station,59,4,4,FALSE
2020-01-10,G1284_20200110_4,G1284,4,Suizhongbei Railway Station,Shanhaiguan Railway Station,63,6,6,FALSE
2020-01-10,G1284_20200110_5,G1284,5,Shanhaiguan Railway Station,Qinhuangdao Railway Station,17,6,4,FALSE
2020-01-10,G1284_20200110_6,G1284,6,Qinhuangdao Railway Station,Tangshan Railway Station,146,5,4,FALSE
2020-01-10,G1284_20200110_7,G1284,7,Tangshan Railway Station,Tianjinxi Railway Station,301,3,0,FALSE
2020-01-10,G1284_20200110_8,G1284,8,Tianjinxi Railway Station,Shengfang Railway Station,36,0,1,FALSE
2020-01-10,G1284_20200110_9,G1284,9,Shengfang Railway Station,Bazhouxi Railway Station,37,0,0,FALSE
2020-01-10,G1284_20200110_10,G1284,10,Bazhouxi Railway Station,Baiyangdian Railway Station,42,0,0,FALSE
2020-01-10,G1284_20200110_11,G1284,11,Baiyangdian Railway Station,Baodingdong Railway Station,35,-1,0,FALSE
2020-01-10,G1284_20200110_12,G1284,12,Baodingdong Railway Station,Zhengdingjichang Railway Station,105,3,2,FALSE
2020-01-10,G1284_20200110_13,G1284,13,Zhengdingjichang Railway Station,Shijiazhuang Railway Station,37,7,6,FALSE
2020-01-10,G1284_20200110_14,G1284,14,Shijiazhuang Railway Station,Xingtaidong Railway Station,122,4,2,FALSE
2020-01-10,G1284_20200110_15,G1284,15,Xingtaidong Railway Station,Anyangdong Railway Station,113,2,1,FALSE
2020-01-10,G1284_20200110_16,G1284,16,Anyangdong Railway Station,Xinxiangdong Railway Station,110,3,2,FALSE
2020-01-10,G1284_20200110_17,G1284,17,Xinxiangdong Railway Station,Zhengzhoudong Railway Station,67,3,2,FALSE
2020-01-10,G1284_20200110_18,G1284,18,Zhengzhoudong Railway Station,Luoyanglongmen Railway Station,100,6,8,FALSE
2020-01-10,G1284_20200110_19,G1284,19,Luoyanglongmen Railway Station,Huashanbei Railway Station,259,4,4,FALSE
2020-01-10,G1284_20200110_20,G1284,20,Huashanbei Railway Station,Weinanbei Railway Station,58,1,0,FALSE
2020-01-10,G1284_20200110_21,G1284,21,Weinanbei Railway Station,Xianbei Railway Station,63,1,0,FALSE
2020-01-10,G1284_20200110_22,G1284,22,Xianbei Railway Station,Huyi Railway Station,45,0,-1,FALSE
2020-01-10,G1284_20200110_23,G1284,23,Huyi Railway Station,Hanzhong Railway Station,197,-1,-1,FALSE
2020-01-10,G1284_20200110_24,G1284,24,Hanzhong Railway Station,Guangyuan Railway Station,138,-2,-1,FALSE
2020-01-10,G1284_20200110_25,G1284,25,Guangyuan Railway Station,Jiangyou Railway Station,126,3,0,FALSE
2020-01-10,G1284_20200110_26,G1284,26,Jiangyou Railway Station,Mianyang Railway Station,39,-2,0,FALSE
2020-01-10,G1284_20200110_27,G1284,27,Mianyang Railway Station,Deyang Railway Station,47,0,0,FALSE
2020-01-10,G1284_20200110_28,G1284,28,Deyang Railway Station,Chengdudong Railway Station,66,1,1,FALSE
2020-01-10,G1284_20200110_29,G1284,29,Chengdudong Railway Station,Ziyangbei Railway Station,83,-2,0,FALSE
2020-01-10,G1284_20200110_30,G1284,30,Ziyangbei Railway Station,Neijiangbei Railway Station,70,0,0,FALSE
2020-01-10,G1284_20200110_31,G1284,31,Neijiangbei Railway Station,Zhongqingxi Railway Station,149,1,1,FALSE
2020-01-10,G1290_20200110_1,G1290,1,Changshanan Railway Station,Yueyangdong Railway Station,147,0,-1,FALSE
2020-01-10,G1290_20200110_2,G1290,2,Yueyangdong Railway Station,Wuhan Railway Station,215,1,0,FALSE
2020-01-10,G1290_20200110_3,G1290,3,Wuhan Railway Station,Xiaoganbei Railway Station,126,-2,-1,FALSE
2020-01-10,G1290_20200110_4,G1290,4,Xiaoganbei Railway Station,Zhumadianxi Railway Station,191,-1,-1,FALSE
2020-01-10,G1290_20200110_5,G1290,5,Zhumadianxi Railway Station,Tahexi Railway Station,104,-1,-1,FALSE
2020-01-10,G1290_20200110_6,G1290,6,Tahexi Railway Station,Xuchangdong Railway Station,64,0,-1,FALSE
2020-01-10,G1290_20200110_7,G1290,7,Xuchangdong Railway Station,Zhengzhoudong Railway Station,51,-2,-1,FALSE
2020-01-10,G1290_20200110_8,G1290,8,Zhengzhoudong Railway Station,Anyangdong Railway Station,177,-1,-1,FALSE
2020-01-10,G1290_20200110_9,G1290,9,Anyangdong Railway Station,Handandong Railway Station,60,0,-1,FALSE
2020-01-10,G1290_20200110_10,G1290,10,Handandong Railway Station,Xingtaidong Railway Station,14,1,-2,FALSE
2020-01-10,G1290_20200110_11,G1290,11,Xingtaidong Railway Station,Shijiazhuang Railway Station,122,0,-1,FALSE
2020-01-10,G1290_20200110_12,G1290,12,Shijiazhuang Railway Station,Baodingdong Railway Station,142,-1,-2,FALSE
2020-01-10,G1290_20200110_13,G1290,13,Baodingdong Railway Station,Baiyangdian Railway Station,35,-1,-3,FALSE
2020-01-10,G1290_20200110_14,G1290,14,Baiyangdian Railway Station,Shengfang Railway Station,79,0,-1,FALSE
2020-01-10,G1290_20200110_15,G1290,15,Shengfang Railway Station,Tianjinxi Railway Station,36,-2,-1,FALSE
2020-01-10,G1290_20200110_16,G1290,16,Tianjinxi Railway Station,Junliangchengbei Railway Station,25,0,0,FALSE
2020-01-10,G1290_20200110_17,G1290,17,Junliangchengbei Railway Station,Tangshan Railway Station,94,-3,-2,FALSE
2020-01-10,G1290_20200110_18,G1290,18,Tangshan Railway Station,Qinhuangdao Railway Station,147,-2,-2,FALSE
2020-01-10,G1290_20200110_19,G1290,19,Qinhuangdao Railway Station,Huludaobei Railway Station,138,-1,-1,FALSE
2020-01-10,G1290_20200110_20,G1290,20,Huludaobei Railway Station,Jinzhounan Railway Station,43,0,0,FALSE
2020-01-10,G1290_20200110_21,G1290,21,Jinzhounan Railway Station,Shenyangbei Railway Station,223,1,1,FALSE
2020-01-10,G1290_20200110_22,G1290,22,Shenyangbei Railway Station,Tielingxi Railway Station,54,-2,0,FALSE
2020-01-10,G1290_20200110_23,G1290,23,Tielingxi Railway Station,Sipingdong Railway Station,126,1,0,FALSE
2020-01-10,G1290_20200110_24,G1290,24,Sipingdong Railway Station,Changchunxi Railway Station,118,0,0,FALSE
2020-01-10,G1292_20200110_1,G1292,1,Changchunxi Railway Station,Sipingdong Railway Station,118,0,-1,FALSE
2020-01-10,G1292_20200110_2,G1292,2,Sipingdong Railway Station,Tielingxi Railway Station,126,1,1,FALSE
2020-01-10,G1292_20200110_3,G1292,3,Tielingxi Railway Station,Shenyangbei Railway Station,54,1,-1,FALSE
2020-01-10,G1292_20200110_4,G1292,4,Shenyangbei Railway Station,Taian Railway Station,99,0,-1,FALSE
2020-01-10,G1292_20200110_5,G1292,5,Taian Railway Station,Huludaobei Railway Station,167,-1,-1,FALSE
2020-01-10,G1292_20200110_6,G1292,6,Huludaobei Railway Station,Shanhaiguan Railway Station,122,0,-1,FALSE
2020-01-10,G1292_20200110_7,G1292,7,Shanhaiguan Railway Station,Qinhuangdao Railway Station,17,2,0,FALSE
2020-01-10,G1292_20200110_8,G1292,8,Qinhuangdao Railway Station,Tangshan Railway Station,146,2,2,FALSE
2020-01-10,G1292_20200110_9,G1292,9,Tangshan Railway Station,Binhaixi Railway Station,76,3,0,FALSE
2020-01-10,G1292_20200110_10,G1292,10,Binhaixi Railway Station,Tianjinxi Railway Station,43,1,1,FALSE
2020-01-10,G1292_20200110_11,G1292,11,Tianjinxi Railway Station,Baigou Railway Station,16,5,5,FALSE
2020-01-10,G1292_20200110_12,G1292,12,Baigou Railway Station,Baodingdong Railway Station,54,0,0,FALSE
2020-01-10,G1292_20200110_13,G1292,13,Baodingdong Railway Station,Dingzhoudong Railway Station,62,1,-2,FALSE
2020-01-10,G1292_20200110_14,G1292,14,Dingzhoudong Railway Station,Shijiazhuang Railway Station,80,0,-1,FALSE
2020-01-10,G1292_20200110_15,G1292,15,Shijiazhuang Railway Station,Hebidong Railway Station,281,7,3,FALSE
2020-01-10,G1292_20200110_16,G1292,16,Hebidong Railway Station,Xinxiangdong Railway Station,64,-2,-2,FALSE
2020-01-10,G1292_20200110_17,G1292,17,Xinxiangdong Railway Station,Zhengzhoudong Railway Station,67,-1,-1,FALSE
2020-01-10,G1292_20200110_18,G1292,18,Zhengzhoudong Railway Station,Tahexi Railway Station,155,-2,-2,FALSE
2020-01-10,G1292_20200110_19,G1292,19,Tahexi Railway Station,Zhumadianxi Railway Station,64,-1,-2,FALSE
2020-01-10,G1292_20200110_20,G1292,20,Zhumadianxi Railway Station,Xinyangdong Railway Station,118,0,-1,FALSE
2020-01-10,G1374_20200110_1,G1374,1,Kunmingnan Railway Station,Qujingbei Railway Station,128,0,-1,FALSE
2020-01-10,G1374_20200110_2,G1374,2,Qujingbei Railway Station,Panzhou Railway Station,84,0,0,FALSE
2020-01-10,G1374_20200110_3,G1374,3,Panzhou Railway Station,Anshunxi Railway Station,150,4,3,FALSE
2020-01-10,G1374_20200110_4,G1374,4,Anshunxi Railway Station,Guiyangbei Railway Station,101,4,2,FALSE
2020-01-10,G1374_20200110_5,G1374,5,Guiyangbei Railway Station,Kailinan Railway Station,127,1,0,FALSE
2020-01-10,G1374_20200110_7,G1374,7,Sansui Railway Station,Xinhuangxi Railway Station,67,0,0,FALSE
2020-01-10,G1374_20200110_8,G1374,8,Xinhuangxi Railway Station,Huaihuanan Railway Station,88,1,-1,FALSE
2020-01-10,G1374_20200110_10,G1374,10,Xupunan Railway Station,Loudinan Railway Station,146,-2,-1,FALSE
2020-01-10,G1374_20200110_11,G1374,11,Loudinan Railway Station,Shaoshannan Railway Station,59,0,-1,FALSE
2020-01-10,G1374_20200110_12,G1374,12,Shaoshannan Railway Station,Xiangtanbei Railway Station,40,-1,-1,FALSE
2020-01-10,G1374_20200110_13,G1374,13,Xiangtanbei Railway Station,Changshanan Railway Station,26,0,-1,FALSE
2020-01-10,G1374_20200110_14,G1374,14,Changshanan Railway Station,Pingxiangbei Railway Station,65,-2,-2,FALSE
2020-01-10,G1374_20200110_15,G1374,15,Pingxiangbei Railway Station,Xinyubei Railway Station,110,0,0,FALSE
2020-01-10,G1374_20200110_16,G1374,16,Xinyubei Railway Station,Nanchangxi Railway Station,127,0,-1,FALSE
2020-01-10,G1374_20200110_17,G1374,17,Nanchangxi Railway Station,Jinxiannan Railway Station,258,-1,0,FALSE
2020-01-10,G1374_20200110_18,G1374,18,Jinxiannan Railway Station,Yingtanbei Railway Station,82,1,-2,FALSE
2020-01-10,G1374_20200110_19,G1374,19,Yingtanbei Railway Station,Shangrao Railway Station,52,0,-1,FALSE
2020-01-10,G1374_20200110_20,G1374,20,Shangrao Railway Station,Quzhou Railway Station,102,-1,0,FALSE
2020-01-10,G1374_20200110_21,G1374,21,Quzhou Railway Station,Longyou Railway Station,29,-2,-1,FALSE
2020-01-10,G1374_20200110_22,G1374,22,Longyou Railway Station,Jinhua Railway Station,49,0,-1,FALSE
